primary_code,domicile_id,asset_universe,,
68481922,IDN,Exchange Traded Funds,,
68482029,CHN,Mutual Funds,,
68482051,CHN,Mutual Funds,,
68482492,CHN,Mutual Funds,,
68482502,CHN,Mutual Funds,,
68482505,AUS,Exchange Traded Funds,,
68482511,CHN,Mutual Funds,,
68482608,IRL,Exchange Traded Funds,,
68482666,CAN,Exchange Traded Funds,,
68482695,CHN,Mutual Funds,,
68482697,CHN,Mutual Funds,,
68482699,TWN,Exchange Traded Funds,,
68482700,TWN,Mutual Funds,,
68482743,JPN,Exchange Traded Funds,,
68482744,JPN,Exchange Traded Funds,,
68482745,JPN,Exchange Traded Funds,,
68482746,JPN,Exchange Traded Funds,,
68482747,JPN,Exchange Traded Funds,,
68482748,JPN,Exchange Traded Funds,,
68482749,JPN,Exchange Traded Funds,,
68482750,JPN,Exchange Traded Funds,,
68482751,JPN,Exchange Traded Funds,,
68482752,JPN,Exchange Traded Funds,,
68482753,JPN,Exchange Traded Funds,,
68482754,JPN,Exchange Traded Funds,,
68482755,JPN,Exchange Traded Funds,,
68482756,JPN,Exchange Traded Funds,,
68482757,JPN,Exchange Traded Funds,,
68482758,JPN,Exchange Traded Funds,,
68482759,JPN,Exchange Traded Funds,,
68482760,JPN,Exchange Traded Funds,,
68482761,JPN,Exchange Traded Funds,,
68482762,JPN,Exchange Traded Funds,,
68482763,JPN,Exchange Traded Funds,,
68482992,CHN,Mutual Funds,,
68483029,CHN,Mutual Funds,,
68483034,CHN,Mutual Funds,,
68483042,CHN,Mutual Funds,,
68483045,CHN,Mutual Funds,,
68483067,HKG,Exchange Traded Funds,,
68483169,IRL,Exchange Traded Funds,,
68483207,NOR,Mutual Funds,,
68483313,TWN,Mutual Funds,,
68483318,LUX,Exchange Traded Funds,,
68483373,CHN,Mutual Funds,,
68483389,CHN,Mutual Funds,,
68483430,TWN,Mutual Funds,,
68083936,LUX,Mutual Funds,,
68483476,GBR,Mutual Funds,,
68483478,GBR,Mutual Funds,,
68483539,IRL,Exchange Traded Funds,,
68483599,AUS,Exchange Traded Funds,,
68483600,AUS,Exchange Traded Funds,,
68483652,CHN,Mutual Funds,,
68483773,IRL,Exchange Traded Funds,,
68483894,CHN,Mutual Funds,,
68483896,CHN,Mutual Funds,,
68483908,TWN,Mutual Funds,,
68483915,CHN,Exchange Traded Funds,,
68483969,CHN,Mutual Funds,,
68483978,CHN,Mutual Funds,,
68483982,TWN,Exchange Traded Funds,,
68484165,IRL,Exchange Traded Funds,,
68484181,CHN,Mutual Funds,,
68484185,HKG,Exchange Traded Funds,,
68484191,IDN,Exchange Traded Funds,,
68484415,CHN,Mutual Funds,,
68484416,CHN,Mutual Funds,,
68484420,CHN,Mutual Funds,,
68484554,CHN,Mutual Funds,,
68484555,CHN,Mutual Funds,,
68484557,CHN,Mutual Funds,,
68486161,LUX,Mutual Funds,,
68484706,LUX,Mutual Funds,,
68484662,LUX,Mutual Funds,,
68484663,LUX,Mutual Funds,,
68486167,LUX,Mutual Funds,,
68484741,LUX,Mutual Funds,,
68484761,LUX,Mutual Funds,,
68484672,LUX,Mutual Funds,,
68484656,LUX,Mutual Funds,,
68484678,LUX,Mutual Funds,,
68486159,LUX,Mutual Funds,,
68484734,LUX,Mutual Funds,,
68484665,LUX,Mutual Funds,,
68484667,LUX,Mutual Funds,,
68484668,LUX,Mutual Funds,,
68277825,CAN,Exchange Traded Funds,,
68484340,CAN,Exchange Traded Funds,,
68484834,CHN,Mutual Funds,,
68484836,CHN,Mutual Funds,,
68484903,CHN,Mutual Funds,,
68485033,CHN,Exchange Traded Funds,,
68485042,CHN,Mutual Funds,,
68485047,CHN,Mutual Funds,,
68485169,KOR,Exchange Traded Funds,,
68485170,KOR,Exchange Traded Funds,,
68485171,KOR,Exchange Traded Funds,,
68485172,KOR,Exchange Traded Funds,,
68485173,KOR,Exchange Traded Funds,,
68485174,KOR,Exchange Traded Funds,,
68485175,KOR,Exchange Traded Funds,,
68485176,KOR,Exchange Traded Funds,,
68485177,KOR,Exchange Traded Funds,,
68485178,KOR,Exchange Traded Funds,,
68485179,KOR,Exchange Traded Funds,,
68485180,KOR,Exchange Traded Funds,,
68485181,KOR,Exchange Traded Funds,,
68485182,KOR,Exchange Traded Funds,,
68485183,KOR,Exchange Traded Funds,,
68485184,KOR,Exchange Traded Funds,,
68485185,KOR,Exchange Traded Funds,,
68485186,KOR,Exchange Traded Funds,,
68485187,KOR,Exchange Traded Funds,,
68485188,KOR,Exchange Traded Funds,,
68485189,KOR,Exchange Traded Funds,,
68485190,KOR,Exchange Traded Funds,,
68485191,KOR,Exchange Traded Funds,,
68485192,KOR,Exchange Traded Funds,,
68485193,KOR,Exchange Traded Funds,,
68485194,KOR,Exchange Traded Funds,,
68485195,KOR,Exchange Traded Funds,,
68485196,KOR,Exchange Traded Funds,,
68485197,KOR,Exchange Traded Funds,,
68485198,KOR,Exchange Traded Funds,,
68485199,KOR,Exchange Traded Funds,,
68485200,KOR,Exchange Traded Funds,,
68485201,KOR,Exchange Traded Funds,,
68485202,KOR,Exchange Traded Funds,,
68485203,KOR,Exchange Traded Funds,,
68485204,KOR,Exchange Traded Funds,,
68485205,KOR,Exchange Traded Funds,,
68485206,KOR,Exchange Traded Funds,,
68485207,KOR,Exchange Traded Funds,,
68485208,KOR,Exchange Traded Funds,,
68485209,KOR,Exchange Traded Funds,,
68485210,KOR,Exchange Traded Funds,,
68485211,KOR,Exchange Traded Funds,,
68485212,KOR,Exchange Traded Funds,,
68485213,KOR,Exchange Traded Funds,,
68485214,KOR,Exchange Traded Funds,,
68485215,KOR,Exchange Traded Funds,,
68485283,CHN,Mutual Funds,,
68485286,CHN,Mutual Funds,,
68485339,IRL,Exchange Traded Funds,,
68485340,IRL,Exchange Traded Funds,,
68485353,IRL,Exchange Traded Funds,,
68485461,CHN,Mutual Funds,,
68485709,TWN,Mutual Funds,,
68485771,TWN,Mutual Funds,,
68485805,TWN,Exchange Traded Funds,,
68485958,CAN,Exchange Traded Funds,,
68486097,CHN,Exchange Traded Funds,,
68486098,CHN,Exchange Traded Funds,,
68486102,TWN,Mutual Funds,,
68486105,CHN,Mutual Funds,,
68486216,FRA,Exchange Traded Funds,,
68486217,FRA,Exchange Traded Funds,,
68486219,FRA,Exchange Traded Funds,,
68486224,FRA,Exchange Traded Funds,,
68485142,LUX,Exchange Traded Funds,,
68486285,FRA,Exchange Traded Funds,,
68486361,CHN,Mutual Funds,,
68486362,AUS,Exchange Traded Funds,,
68486371,CHN,Mutual Funds,,
68486378,CHN,Mutual Funds,,
68486413,FRA,Exchange Traded Funds,,
68492252,IRL,Exchange Traded Funds,,
68492256,IRL,Exchange Traded Funds,,
68486712,IND,Exchange Traded Funds,,
68486941,FRA,Exchange Traded Funds,,
68486950,FRA,Exchange Traded Funds,,
68486952,FRA,Exchange Traded Funds,,
68486961,FRA,Exchange Traded Funds,,
68487039,CHN,Mutual Funds,,
68487042,CHN,Mutual Funds,,
68487043,CHN,Mutual Funds,,
68487076,TWN,Mutual Funds,,
68487083,AUS,Exchange Traded Funds,,
68487151,IRL,Exchange Traded Funds,,
68487152,IRL,Exchange Traded Funds,,
68487154,IRL,Exchange Traded Funds,,
68487156,IRL,Exchange Traded Funds,,
68487223,TWN,Exchange Traded Funds,,
68487363,TWN,Exchange Traded Funds,,
68487376,TWN,Exchange Traded Funds,,
68487378,TWN,Exchange Traded Funds,,
68487549,CHN,Mutual Funds,,
68487683,LUX,Mutual Funds,,
68488023,IRL,Exchange Traded Funds,,
68488024,IRL,Exchange Traded Funds,,
68488076,CHN,Mutual Funds,,
68488106,CHN,Mutual Funds,,
68488108,CHN,Mutual Funds,,
68488114,LUX,Mutual Funds,,
68488248,IRL,Mutual Funds,,
68488303,TWN,Mutual Funds,,
68488313,CAN,Exchange Traded Funds,,
68488565,TWN,Exchange Traded Funds,,
68488566,TWN,Exchange Traded Funds,,
68488632,CHN,Mutual Funds,,
68488634,CHN,Mutual Funds,,
68488716,CHN,Mutual Funds,,
68488731,TWN,Mutual Funds,,
68488760,IRL,Exchange Traded Funds,,
68488763,CAN,Exchange Traded Funds,,
68488764,CAN,Exchange Traded Funds,,
68488765,CAN,Exchange Traded Funds,,
68490214,IRL,Mutual Funds,,
68490224,CHN,Exchange Traded Funds,,
68490271,TWN,Mutual Funds,,
68490278,TWN,Exchange Traded Funds,,
68490359,IRL,Exchange Traded Funds,,
68490360,IRL,Exchange Traded Funds,,
68490362,IRL,Exchange Traded Funds,,
68490363,IRL,Exchange Traded Funds,,
68490396,CAN,Exchange Traded Funds,,
68490397,CAN,Exchange Traded Funds,,
68490399,CAN,Exchange Traded Funds,,
68490546,CHN,Mutual Funds,,
68490548,CHN,Mutual Funds,,
68490550,CHN,Mutual Funds,,
68490659,CAN,Exchange Traded Funds,,
68490673,TWN,Mutual Funds,,
68490679,CHN,Mutual Funds,,
68490683,CHN,Mutual Funds,,
68491125,IDN,Exchange Traded Funds,,
68491126,IDN,Exchange Traded Funds,,
68491145,CHN,Mutual Funds,,
68491475,CAN,Exchange Traded Funds,,
68491476,CAN,Exchange Traded Funds,,
68491477,CAN,Exchange Traded Funds,,
68491478,CAN,Exchange Traded Funds,,
68491546,CHN,Mutual Funds,,
68491815,CHN,Mutual Funds,,
68491817,CHN,Mutual Funds,,
68491831,CHN,Mutual Funds,,
68492265,IRL,Exchange Traded Funds,,
68492270,IRL,Exchange Traded Funds,,
68492280,IRL,Exchange Traded Funds,,
68492281,ZAF,Exchange Traded Funds,,
68492283,TWN,Exchange Traded Funds,,
68492526,CHN,Mutual Funds,,
68492814,IRL,Exchange Traded Funds,,
68493035,LUX,Exchange Traded Funds,,
68493175,AUS,Exchange Traded Funds,,
68493181,CHN,Mutual Funds,,
68493245,CHN,Mutual Funds,,
68493250,CHN,Mutual Funds,,
68493253,CHN,Mutual Funds,,
68493333,IRL,Exchange Traded Funds,,
68495047,TWN,Mutual Funds,,
68495655,KOR,Exchange Traded Funds,,
68495661,CHN,Mutual Funds,,
68495677,CHN,Mutual Funds,,
68495836,CHN,Mutual Funds,,
68495841,CHN,Mutual Funds,,
68495931,CHN,Mutual Funds,,
68496010,DNK,Mutual Funds,,
68496081,CHN,Mutual Funds,,
68496082,TWN,Mutual Funds,,
68496126,CAN,Exchange Traded Funds,,
68496128,CAN,Exchange Traded Funds,,
68496152,MEX,Exchange Traded Funds,,
68496229,IRL,Mutual Funds,,
68496299,HKG,Exchange Traded Funds,,
68496438,CAN,Exchange Traded Funds,,
68496550,TWN,Mutual Funds,,
68496564,CHN,Mutual Funds,,
68496582,TWN,Mutual Funds,,
68496720,TWN,Mutual Funds,,
68496781,CHN,Mutual Funds,,
68496863,LUX,Exchange Traded Funds,,
68496891,TWN,Mutual Funds,,
68496942,CHN,Mutual Funds,,
68497022,AUS,Exchange Traded Funds,,
68497258,LUX,Exchange Traded Funds,,
68497403,IRL,Mutual Funds,,
68497991,CHN,Exchange Traded Funds,,
68498286,TWN,Mutual Funds,,
68498323,CHN,Mutual Funds,,
68498325,TWN,Mutual Funds,,
68498805,TWN,Mutual Funds,,
68498911,LUX,Exchange Traded Funds,,
68498933,TWN,Mutual Funds,,
68498935,TWN,Mutual Funds,,
68498936,TWN,Mutual Funds,,
68499386,TWN,Mutual Funds,,
68499387,TWN,Exchange Traded Funds,,
68499388,TWN,Exchange Traded Funds,,
68499535,TWN,Mutual Funds,,
68499793,SGP,Exchange Traded Funds,,
68499855,IRL,Exchange Traded Funds,,
68500516,HKG,Exchange Traded Funds,,
68500522,IRL,Mutual Funds,,
68501536,TWN,Mutual Funds,,
68501680,LUX,Exchange Traded Funds,,
68502065,IRL,Exchange Traded Funds,,
68502472,TWN,Mutual Funds,,
68502642,TWN,Mutual Funds,,
68502767,CHN,Exchange Traded Funds,,
68503040,IRL,Exchange Traded Funds,,
68503768,TWN,Exchange Traded Funds,,
68503769,TWN,Exchange Traded Funds,,
68503944,TWN,Mutual Funds,,
68505147,AUS,Mutual Funds,,
68505633,CAN,Exchange Traded Funds,,
68505638,TWN,Mutual Funds,,
68505664,CHN,Exchange Traded Funds,,
68505672,IRL,Exchange Traded Funds,,
68505755,CAN,Exchange Traded Funds,,
68505756,CAN,Exchange Traded Funds,,
68505757,CAN,Exchange Traded Funds,,
68505919,HKG,Exchange Traded Funds,,
68505921,HKG,Exchange Traded Funds,,
68506533,TWN,Mutual Funds,,
68506604,DEU,Exchange Traded Funds,,
68506901,TWN,Mutual Funds,,
68507543,LUX,Mutual Funds,,
68507560,IDN,Exchange Traded Funds,,
68507687,TWN,Exchange Traded Funds,,
68507880,IND,Exchange Traded Funds,,
68508772,IRL,Exchange Traded Funds,,
68508774,IRL,Exchange Traded Funds,,
68509132,LUX,Exchange Traded Funds,,
68509251,CHN,Exchange Traded Funds,,
68509254,CHN,Exchange Traded Funds,,
68509261,CHN,Exchange Traded Funds,,
68509263,TWN,Exchange Traded Funds,,
68509265,TWN,Exchange Traded Funds,,
68509269,TWN,Exchange Traded Funds,,
68509378,AUS,Exchange Traded Funds,,
68509379,AUS,Exchange Traded Funds,,
68509380,AUS,Exchange Traded Funds,,
68509381,AUS,Exchange Traded Funds,,
68509382,AUS,Exchange Traded Funds,,
68509383,AUS,Exchange Traded Funds,,
68509922,IRL,Exchange Traded Funds,,
68510500,TWN,Exchange Traded Funds,,
68510524,TWN,Mutual Funds,,
68510580,AUS,Exchange Traded Funds,,
68510807,IRL,Exchange Traded Funds,,
68510896,AUS,Exchange Traded Funds,,
68511014,LUX,Mutual Funds,,
68511149,TWN,Mutual Funds,,
68511351,CHN,Exchange Traded Funds,,
68511355,IRL,Exchange Traded Funds,,
68511362,LUX,Exchange Traded Funds,,
68511418,LUX,Exchange Traded Funds,,
68511440,FRA,Exchange Traded Funds,,
68511442,FRA,Exchange Traded Funds,,
68511443,FRA,Exchange Traded Funds,,
68511445,FRA,Exchange Traded Funds,,
68511446,FRA,Exchange Traded Funds,,
68511447,FRA,Exchange Traded Funds,,
68511448,FRA,Exchange Traded Funds,,
68511498,TWN,Mutual Funds,,
68511531,TWN,Mutual Funds,,
68511590,IND,Exchange Traded Funds,,
68511799,LUX,Exchange Traded Funds,,
68511812,TWN,Mutual Funds,,
68511818,TWN,Mutual Funds,,
68425383,LUX,Mutual Funds,,
68512037,HKG,Exchange Traded Funds,,
68512128,CAN,Exchange Traded Funds,,
68512129,CAN,Exchange Traded Funds,,
68512130,CAN,Exchange Traded Funds,,
68512133,IDN,Exchange Traded Funds,,
68512137,IDN,Exchange Traded Funds,,
68512194,IND,Exchange Traded Funds,,
68512383,IRL,Exchange Traded Funds,,
68512389,IRL,Exchange Traded Funds,,
68512391,IRL,Exchange Traded Funds,,
68512401,IRL,Exchange Traded Funds,,
68512455,AUS,Exchange Traded Funds,,
68512456,AUS,Exchange Traded Funds,,
68512615,CAN,Exchange Traded Funds,,
68512619,CAN,Exchange Traded Funds,,
68512626,CAN,Exchange Traded Funds,,
68512630,CAN,Exchange Traded Funds,,
68512635,CAN,Exchange Traded Funds,,
68512639,CAN,Exchange Traded Funds,,
68519513,LUX,Exchange Traded Funds,,
68519543,LUX,Exchange Traded Funds,,
68535420,LUX,Exchange Traded Funds,,
68512735,RUS,Exchange Traded Funds,,
68512941,CAN,Exchange Traded Funds,,
68512942,CAN,Exchange Traded Funds,,
68513088,FRA,Exchange Traded Funds,,
68513091,FRA,Exchange Traded Funds,,
68513092,FRA,Exchange Traded Funds,,
68513094,FRA,Exchange Traded Funds,,
68513096,FRA,Exchange Traded Funds,,
68513151,TWN,Mutual Funds,,
68513153,TWN,Mutual Funds,,
68513353,MUS,Exchange Traded Funds,,
68514701,IRL,Exchange Traded Funds,,
68514075,IRL,Exchange Traded Funds,,
68268082,CAN,Exchange Traded Funds,,
68444226,CAN,Exchange Traded Funds,,
68444216,CAN,Exchange Traded Funds,,
68513884,CAN,Exchange Traded Funds,,
68513889,CAN,Exchange Traded Funds,,
68513890,CAN,Exchange Traded Funds,,
68513891,CAN,Exchange Traded Funds,,
68513892,CAN,Exchange Traded Funds,,
68513893,CAN,Exchange Traded Funds,,
68513894,CAN,Exchange Traded Funds,,
68513895,CAN,Exchange Traded Funds,,
68513896,CAN,Exchange Traded Funds,,
68513965,CHN,Exchange Traded Funds,,
68513974,TWN,Mutual Funds,,
68516688,IRL,Exchange Traded Funds,,
68514372,SGP,Exchange Traded Funds,,
68514609,LUX,Exchange Traded Funds,,
68514876,IRL,Exchange Traded Funds,,
68515048,TWN,Mutual Funds,,
68515129,TWN,Exchange Traded Funds,,
68515130,TWN,Exchange Traded Funds,,
68515136,TWN,Exchange Traded Funds,,
68515140,TWN,Exchange Traded Funds,,
68515189,DEU,Exchange Traded Funds,,
68515302,CAN,Exchange Traded Funds,,
68515753,TWN,Exchange Traded Funds,,
68515754,TWN,Exchange Traded Funds,,
68515757,TWN,Exchange Traded Funds,,
68515846,IRL,Exchange Traded Funds,,
68516223,TWN,Mutual Funds,,
68516262,CHN,Exchange Traded Funds,,
68516614,IRL,Exchange Traded Funds,,
68516621,IRL,Exchange Traded Funds,,
68516622,IRL,Exchange Traded Funds,,
68516662,IRL,Exchange Traded Funds,,
68516685,IRL,Exchange Traded Funds,,
68516696,IRL,Exchange Traded Funds,,
68516697,IRL,Exchange Traded Funds,,
68517041,CHN,Exchange Traded Funds,,
68517107,TWN,Mutual Funds,,
68517401,TWN,Mutual Funds,,
68517638,CAN,Exchange Traded Funds,,
68517753,CHN,Exchange Traded Funds,,
68518299,CAN,Exchange Traded Funds,,
68518300,CAN,Exchange Traded Funds,,
68518301,CAN,Exchange Traded Funds,,
68518307,KOR,Exchange Traded Funds,,
68518325,CHN,Exchange Traded Funds,,
68518472,CAN,Exchange Traded Funds,,
68518473,CAN,Exchange Traded Funds,,
68518475,CAN,Exchange Traded Funds,,
68519147,LUX,Exchange Traded Funds,,
68519156,LUX,Exchange Traded Funds,,
68519186,AUS,Exchange Traded Funds,,
68519214,IRL,Exchange Traded Funds,,
68519231,TWN,Exchange Traded Funds,,
68519232,TWN,Exchange Traded Funds,,
68519233,TWN,Exchange Traded Funds,,
68519501,SWE,Mutual Funds,,
68519757,LUX,Exchange Traded Funds,,
68519764,LUX,Exchange Traded Funds,,
68519766,LUX,Exchange Traded Funds,,
68519771,LUX,Exchange Traded Funds,,
68519772,LUX,Exchange Traded Funds,,
68519773,LUX,Exchange Traded Funds,,
68520073,CAN,Exchange Traded Funds,,
68520079,CAN,Exchange Traded Funds,,
68520578,CHN,Exchange Traded Funds,,
68520585,LUX,Exchange Traded Funds,,
68520950,CAN,Exchange Traded Funds,,
68520951,CAN,Exchange Traded Funds,,
68520986,CHN,Exchange Traded Funds,,
68521261,LUX,Exchange Traded Funds,,
68521262,LUX,Exchange Traded Funds,,
68521263,LUX,Exchange Traded Funds,,
68521264,LUX,Exchange Traded Funds,,
68521266,LUX,Exchange Traded Funds,,
68521267,LUX,Exchange Traded Funds,,
68521270,LUX,Exchange Traded Funds,,
68521363,AUS,Exchange Traded Funds,,
68521549,CHN,Exchange Traded Funds,,
68522166,TWN,Mutual Funds,,
68522188,AUS,Exchange Traded Funds,,
68522366,TWN,Mutual Funds,,
68522369,AUS,Exchange Traded Funds,,
68522517,LUX,Exchange Traded Funds,,
68522647,AUS,Exchange Traded Funds,,
68522896,AUS,Exchange Traded Funds,,
68522962,KOR,Exchange Traded Funds,,
68522963,KOR,Exchange Traded Funds,,
68522964,KOR,Exchange Traded Funds,,
68522965,KOR,Exchange Traded Funds,,
68522966,KOR,Exchange Traded Funds,,
68522967,KOR,Exchange Traded Funds,,
68522968,KOR,Exchange Traded Funds,,
68522969,KOR,Exchange Traded Funds,,
68522970,KOR,Exchange Traded Funds,,
68522971,KOR,Exchange Traded Funds,,
68522972,KOR,Exchange Traded Funds,,
68522973,KOR,Exchange Traded Funds,,
68522974,KOR,Exchange Traded Funds,,
68522975,KOR,Exchange Traded Funds,,
68522976,KOR,Exchange Traded Funds,,
68522977,KOR,Exchange Traded Funds,,
68522978,KOR,Exchange Traded Funds,,
68522979,KOR,Exchange Traded Funds,,
68522980,KOR,Exchange Traded Funds,,
68522981,KOR,Exchange Traded Funds,,
68522982,KOR,Exchange Traded Funds,,
68522983,KOR,Exchange Traded Funds,,
68522984,KOR,Exchange Traded Funds,,
68522985,KOR,Exchange Traded Funds,,
68522986,KOR,Exchange Traded Funds,,
68522987,KOR,Exchange Traded Funds,,
68522988,KOR,Exchange Traded Funds,,
68522989,KOR,Exchange Traded Funds,,
68522990,KOR,Exchange Traded Funds,,
68522991,KOR,Exchange Traded Funds,,
68522992,KOR,Exchange Traded Funds,,
68522993,KOR,Exchange Traded Funds,,
68522994,KOR,Exchange Traded Funds,,
68522995,KOR,Exchange Traded Funds,,
68522996,KOR,Exchange Traded Funds,,
68522997,KOR,Exchange Traded Funds,,
68522998,KOR,Exchange Traded Funds,,
68522999,KOR,Exchange Traded Funds,,
68523000,KOR,Exchange Traded Funds,,
68523001,KOR,Exchange Traded Funds,,
68523002,KOR,Exchange Traded Funds,,
68523003,KOR,Exchange Traded Funds,,
68523004,KOR,Exchange Traded Funds,,
68523005,KOR,Exchange Traded Funds,,
68523006,KOR,Exchange Traded Funds,,
68523007,KOR,Exchange Traded Funds,,
68523008,KOR,Exchange Traded Funds,,
68523009,KOR,Exchange Traded Funds,,
68523010,KOR,Exchange Traded Funds,,
68523011,KOR,Exchange Traded Funds,,
68523116,IRL,Exchange Traded Funds,,
68523132,AUS,Exchange Traded Funds,,
68523255,IRL,Exchange Traded Funds,,
68523381,CAN,Exchange Traded Funds,,
68523472,IRL,Exchange Traded Funds,,
68523473,IRL,Exchange Traded Funds,,
68523474,IRL,Exchange Traded Funds,,
68523475,IRL,Exchange Traded Funds,,
68523476,IRL,Exchange Traded Funds,,
68523477,IRL,Exchange Traded Funds,,
68523494,CHN,Exchange Traded Funds,,
68523544,IRL,Exchange Traded Funds,,
68523545,IRL,Exchange Traded Funds,,
68523546,IRL,Exchange Traded Funds,,
68523569,IRL,Exchange Traded Funds,,
68523570,IRL,Exchange Traded Funds,,
68523665,CHN,Exchange Traded Funds,,
68523723,LUX,Exchange Traded Funds,,
68523740,LUX,Exchange Traded Funds,,
68523744,LUX,Exchange Traded Funds,,
68523754,LUX,Exchange Traded Funds,,
68523771,LUX,Exchange Traded Funds,,
68523848,ZAF,Exchange Traded Funds,,
68523884,CHN,Exchange Traded Funds,,
68523995,LUX,Exchange Traded Funds,,
68524401,TWN,Exchange Traded Funds,,
68524430,TWN,Mutual Funds,,
68524451,TWN,Exchange Traded Funds,,
68524579,CAN,Exchange Traded Funds,,
68524867,TWN,Mutual Funds,,
68524943,IRL,Exchange Traded Funds,,
68524944,IRL,Exchange Traded Funds,,
68525021,IRL,Exchange Traded Funds,,
68525162,TWN,Mutual Funds,,
68525278,IND,Exchange Traded Funds,,
68525305,RUS,Exchange Traded Funds,,
68220926,CAN,Exchange Traded Funds,,
68525423,CHN,Exchange Traded Funds,,
68525699,TWN,Mutual Funds,,
68525705,TWN,Mutual Funds,,
68525879,CHN,Exchange Traded Funds,,
68525886,IND,Exchange Traded Funds,,
68525910,IRL,Exchange Traded Funds,,
68525919,HKG,Exchange Traded Funds,,
68525927,HKG,Exchange Traded Funds,,
68526104,CHN,Exchange Traded Funds,,
68526264,HKG,Exchange Traded Funds,,
68526714,IRL,Exchange Traded Funds,,
68526963,HKG,Exchange Traded Funds,,
68526964,HKG,Exchange Traded Funds,,
68527069,TWN,Mutual Funds,,
68527252,HKG,Exchange Traded Funds,,
68527261,CHN,Exchange Traded Funds,,
68527659,TWN,Exchange Traded Funds,,
68527676,CHN,Exchange Traded Funds,,
68527679,AUS,Exchange Traded Funds,,
68527819,CAN,Exchange Traded Funds,,
68528012,IND,Exchange Traded Funds,,
68528020,IRL,Exchange Traded Funds,,
68528032,TWN,Mutual Funds,,
68528303,TWN,Exchange Traded Funds,,
68528337,SWE,Exchange Traded Funds,,
68528376,IRL,Exchange Traded Funds,,
68528617,CAN,Exchange Traded Funds,,
68528618,CAN,Exchange Traded Funds,,
68528661,IDN,Exchange Traded Funds,,
