primary_code,t_date,fund size
68531574,2/29/2020,2273757980
68531575,2/29/2020,1243789936
68531621,2/29/2020,874405913
68531623,2/29/2020,68628577
68531624,2/29/2020,3555482
68531671,2/29/2020,314216872
68531764,2/29/2020,8160174
68531846,2/29/2020,441031645
68532688,2/29/2020,153391292
68532726,2/29/2020,10580455
68532744,2/29/2020,165691967
68532765,2/29/2020,69292834
68533391,2/29/2020,739755879
68533392,2/29/2020,560903304
68533393,2/29/2020,640346974
68533837,2/29/2020,411439387
68537358,2/29/2020,635033162
68537359,2/29/2020,35088261
68537360,2/29/2020,43210334
68537684,2/29/2020,24300734
68537689,2/29/2020,26720718
68537696,2/29/2020,433276866
68538491,2/29/2020,26827852
68538492,2/29/2020,58819228
68538493,2/29/2020,16036849
68538771,2/29/2020,189646326
68538777,2/29/2020,4816552
68538781,2/29/2020,718645760
68538890,2/29/2020,360431127
68540057,2/29/2020,1569064715
68540077,2/29/2020,2902952213
68540087,2/29/2020,908494311
68540095,2/29/2020,748015008
68540135,2/29/2020,515596500
68540735,2/29/2020,295782193
68540738,2/29/2020,235062741
68540823,2/29/2020,60225887
68541440,2/29/2020,116026903
68541452,2/29/2020,587935217
68541462,2/29/2020,7852151591
68541722,2/29/2020,1358406603
68541751,2/29/2020,570994414
68541982,2/29/2020,155162768
68542076,2/29/2020,372528684
68542078,2/29/2020,7698659
68542080,2/29/2020,658673413
68542157,2/29/2020,1830581379
68542170,2/29/2020,3673646767
68542497,2/29/2020,282932530
68542506,2/29/2020,710607684
68542529,2/29/2020,2211035433
68542547,2/29/2020,1729632229
68542573,2/29/2020,1215285613
68542575,2/29/2020,143010658
68542576,2/29/2020,3855860
68542776,2/29/2020,229276350
68543632,2/29/2020,100477847
68543822,2/29/2020,58272465
68543988,2/29/2020,103055875
68544312,2/29/2020,46895571
68544730,2/29/2020,542450386
68544731,2/29/2020,10037560
68545050,2/29/2020,30804082
68545078,2/29/2020,42764743
68546297,2/29/2020,34922371
68546306,2/29/2020,8951053
68546310,2/29/2020,18394903
68546762,2/29/2020,206528596
68546777,2/29/2020,16370505
68546779,2/29/2020,14064350
68546781,2/29/2020,3261915
68547014,2/29/2020,1675111
68547016,2/29/2020,61995963
68547018,2/29/2020,1028209
68547801,2/29/2020,44718856
68548096,2/29/2020,87074307
68548666,2/29/2020,142932573
68548667,2/29/2020,1532776
68548668,2/29/2020,59076116
68548758,2/29/2020,110297673
68549405,2/29/2020,90226876
68549435,2/29/2020,43019830
68549441,2/29/2020,106840144
68550727,2/29/2020,7057777
68551247,2/29/2020,66036013
68551418,2/29/2020,66386658
68551437,2/29/2020,50360433
68551438,2/29/2020,42447475
68551441,2/29/2020,49537103
68551483,2/29/2020,98514201
68551597,2/29/2020,158866085
68551889,2/29/2020,61007437
68551892,2/29/2020,7903923
68553268,2/29/2020,18490433
68553866,2/29/2020,135560632
68554934,2/29/2020,63352094
68554935,2/29/2020,30932795
68555013,2/29/2020,204671130
68555484,2/29/2020,155065135
68557591,2/29/2020,45275982
68557615,2/29/2020,107326044
68558501,2/29/2020,72592111
68558502,2/29/2020,197457604
68558948,2/29/2020,23538267
68558951,2/29/2020,9716287
68558954,2/29/2020,7717078
68560577,2/29/2020,88460475
68560578,2/29/2020,91253890
68560579,2/29/2020,36721977
68560892,2/29/2020,41649032
68560893,2/29/2020,261562245
68560894,2/29/2020,919590643
68562705,2/29/2020,874405913
68562760,2/29/2020,106765757
68562774,2/29/2020,131308641
68562781,2/29/2020,183895688
68562785,2/29/2020,134661094
68563136,2/29/2020,20482132
68563334,2/29/2020,44294699
68563549,2/29/2020,223012650
68564110,2/29/2020,230907810
68564129,2/29/2020,114182273
68564254,2/29/2020,99861579
68564256,2/29/2020,20879567
68564258,2/29/2020,156581719
68564407,2/29/2020,204733101
68565775,2/29/2020,22125798
68565993,2/29/2020,134144755
68566941,2/29/2020,6698657
68567992,2/29/2020,3845705
68567993,2/29/2020,59804772
68568110,2/29/2020,3428517
68568111,2/29/2020,2944385
68568112,2/29/2020,112107351
68568811,2/29/2020,99127357
68568812,2/29/2020,29372033
68568814,2/29/2020,339206062
68569139,2/29/2020,76303413
68571983,2/29/2020,42141685
68572683,2/29/2020,17017326
68572686,2/29/2020,49077987
68572688,2/29/2020,184900412
68572826,2/29/2020,10729900
68574131,2/29/2020,100169561
68574304,2/29/2020,48444018
68574305,2/29/2020,53017310
68574306,2/29/2020,37024087
68574524,2/29/2020,50388616
68575310,2/29/2020,79699654
68575723,2/29/2020,85087568
68576496,2/29/2020,6817347
68576938,2/29/2020,95981846
68578162,2/29/2020,124954811
68578596,2/29/2020,18100661
68578597,2/29/2020,116117126
68578605,2/29/2020,363957426
68578880,2/29/2020,70845859
68579610,2/29/2020,100921843
68581359,2/29/2020,79111795
68581591,2/29/2020,56848524
68582128,2/29/2020,191096040
68582207,2/29/2020,313729535
68583338,2/29/2020,8403712
68583339,2/29/2020,9252547
68585496,2/29/2020,6072828
68585502,2/29/2020,28604056
68585674,2/29/2020,224234633
68586347,2/29/2020,81898240
68587045,2/29/2020,180627435
68587076,2/29/2020,186358182
68587084,2/29/2020,44216818
68587839,2/29/2020,6857901
68587840,2/29/2020,3166134
68587841,2/29/2020,22138847
68588178,2/29/2020,140504940
68588505,2/29/2020,388382342
68588752,2/29/2020,144884228
68591652,2/29/2020,51931878
68591654,2/29/2020,45790900
68591656,2/29/2020,48461717
68592067,2/29/2020,45961154
40000152,3/31/2020,3014165748
40000173,3/31/2020,14134150663
40000175,3/31/2020,5864302334
40000339,3/31/2020,9596462630
40000365,3/31/2020,8792352771
40000438,3/31/2020,2666066269
40000449,3/31/2020,735385401
40000825,3/31/2020,837396410
40003569,3/31/2020,871162452
40004105,3/31/2020,6321948868
40005687,3/31/2020,554757862
40056077,3/31/2020,1.62303E+11
40061133,3/31/2020,2.36951E+11
40068874,3/31/2020,80278655
40079222,3/31/2020,1555397470
40088065,3/31/2020,68339652708
40088196,3/31/2020,19334637859
40115682,3/31/2020,5063614758
40119505,3/31/2020,10070904594
40186203,3/31/2020,4.43642E+11
40188923,3/31/2020,4977449506
40189874,3/31/2020,2863846
40191208,3/31/2020,7576666241
40196430,3/31/2020,147043987
40196435,3/31/2020,31387003
40204842,3/31/2020,201274072
40212239,3/31/2020,24230876
60000008,3/31/2020,124993420
60000012,3/31/2020,1831958134
60000014,3/31/2020,44314386
60000026,3/31/2020,208461593
60000038,3/31/2020,560016439
60000046,3/31/2020,266099254
60000047,3/31/2020,215057756
60000048,3/31/2020,34915971
60000170,3/31/2020,22873788254
60000174,3/31/2020,657536141
60000178,3/31/2020,626252356
60000185,3/31/2020,16014553115
60000189,3/31/2020,524179794
60000203,3/31/2020,115489144
60000206,3/31/2020,815590541
60000213,3/31/2020,495126251
60000216,3/31/2020,120970445
60000220,3/31/2020,1236044326
60000229,3/31/2020,38781781
60000664,3/31/2020,445315525
60000665,3/31/2020,133677672
60000672,3/31/2020,218199162
60000674,3/31/2020,370515965
60000677,3/31/2020,82064329
60000678,3/31/2020,44250805
60000679,3/31/2020,23945952
60000680,3/31/2020,1346223993
60000681,3/31/2020,73418436
60000684,3/31/2020,240459544
60000685,3/31/2020,45820352
60001810,3/31/2020,67863068
60001816,3/31/2020,336103203
60001817,3/31/2020,265503817
60001819,3/31/2020,29704074
60001820,3/31/2020,175503769
60001821,3/31/2020,15541569
60001822,3/31/2020,131101095
60001824,3/31/2020,76402267
60001829,3/31/2020,62231596
60002131,3/31/2020,51199187
60002133,3/31/2020,1774999692
60002353,3/31/2020,44199300
60002851,3/31/2020,364786189
60002852,3/31/2020,694652370
60002856,3/31/2020,2570653425
60002858,3/31/2020,231284904
60002859,3/31/2020,25705494
60002861,3/31/2020,412875489
60002905,3/31/2020,392252280
60002906,3/31/2020,399067053
60002907,3/31/2020,970626555
60002910,3/31/2020,51910286
60002911,3/31/2020,186883431
60002914,3/31/2020,773882912
60002973,3/31/2020,30467053
60003110,3/31/2020,410593871
60003137,3/31/2020,13993277
60003145,3/31/2020,895473998
60003168,3/31/2020,1210703135
60003170,3/31/2020,87947270
60003179,3/31/2020,54852799
60003182,3/31/2020,1196294972
60003247,3/31/2020,211215687
60003250,3/31/2020,1557723400
60003317,3/31/2020,15577442
60003321,3/31/2020,3527656765
60003332,3/31/2020,2168428682
60003342,3/31/2020,412233633
60003348,3/31/2020,380974359
60003353,3/31/2020,167084110
60003360,3/31/2020,126892639
60003373,3/31/2020,992864024
60003377,3/31/2020,18018855
60003382,3/31/2020,115461778
60003392,3/31/2020,688735036
60003394,3/31/2020,476307375
60003395,3/31/2020,242352351
60003402,3/31/2020,153758465
60003404,3/31/2020,47475755
60003408,3/31/2020,1590333926
60003409,3/31/2020,570823996
60003411,3/31/2020,167708694
60003412,3/31/2020,37254883
60003419,3/31/2020,203012931
60003460,3/31/2020,4397195554
60003525,3/31/2020,1888915666
60003657,3/31/2020,157664042
60003660,3/31/2020,30678466
60003662,3/31/2020,6424722
60003980,3/31/2020,250612200
60003983,3/31/2020,80570900
60003986,3/31/2020,177531500
60003988,3/31/2020,33874500
60003991,3/31/2020,101755600
60004079,3/31/2020,1096212480
60004132,3/31/2020,413205545
60004142,3/31/2020,1875773699
60004152,3/31/2020,1839796642
60004171,3/31/2020,133967551
60004172,3/31/2020,11866507062
60004192,3/31/2020,554656882
60004203,3/31/2020,59960570
60004208,3/31/2020,2530427819
60004245,3/31/2020,319393754
60004253,3/31/2020,434088852
60004265,3/31/2020,2504123037
60004273,3/31/2020,3646069427
60004470,3/31/2020,25215700
60004473,3/31/2020,75814700
60004475,3/31/2020,174868592
60004513,3/31/2020,142071300
60004524,3/31/2020,2314277880
60004533,3/31/2020,99107500
60005752,3/31/2020,12319786
60005753,3/31/2020,17994324
60005754,3/31/2020,59493813
60005763,3/31/2020,52211505
60005764,3/31/2020,40253478
60005765,3/31/2020,4953203
60005767,3/31/2020,4222537
60005769,3/31/2020,28240922
60005770,3/31/2020,8500941
60006363,3/31/2020,263487634
60006480,3/31/2020,164020899
60006481,3/31/2020,7605570066
60006484,3/31/2020,642071218
60006488,3/31/2020,231390277
60006490,3/31/2020,241340104
60006495,3/31/2020,1036513076
60006496,3/31/2020,611927597
60006498,3/31/2020,610903305
60006500,3/31/2020,578513898
60006501,3/31/2020,10725594414
60006503,3/31/2020,72743200
60006508,3/31/2020,505013252
60006511,3/31/2020,746272200
60006716,3/31/2020,36641556
60006721,3/31/2020,22680016
60006728,3/31/2020,8615214
60006730,3/31/2020,5006962
60006733,3/31/2020,90809134
60006736,3/31/2020,29641509
60006737,3/31/2020,27593208
60006739,3/31/2020,31747883
60006740,3/31/2020,6437080
60006746,3/31/2020,7446889
60006906,3/31/2020,3663929841
60006966,3/31/2020,465177657
60007019,3/31/2020,4015690371
60007058,3/31/2020,122814218
60007087,3/31/2020,325257932
60007357,3/31/2020,278204100
60007642,3/31/2020,375480225
60008333,3/31/2020,1128349665
60012226,3/31/2020,768994023
60012863,3/31/2020,11764089
60012865,3/31/2020,222206806
60012954,3/31/2020,2820588202
60012981,3/31/2020,985487936
60013317,3/31/2020,363981480
60013796,3/31/2020,1413433877
60013800,3/31/2020,992394617
60013835,3/31/2020,131677365
60014465,3/31/2020,35829084
60014466,3/31/2020,77581415
60014825,3/31/2020,1175705034
60018314,3/31/2020,1875232668
60018321,3/31/2020,418287170
60018326,3/31/2020,204177494
60018333,3/31/2020,76648795
60018335,3/31/2020,97059453
60023788,3/31/2020,167504496
60023792,3/31/2020,523396087
60023798,3/31/2020,630522970
60023804,3/31/2020,45810961
60023860,3/31/2020,1123683291
60023868,3/31/2020,698279462
60026494,3/31/2020,139395802
60026793,3/31/2020,43985020
60031233,3/31/2020,2783853952
60031855,3/31/2020,337080902
60032521,3/31/2020,56159934
60032533,3/31/2020,69049093
60032534,3/31/2020,403275248
60032549,3/31/2020,561933072
60033245,3/31/2020,1772047832
60033637,3/31/2020,296048241
60033657,3/31/2020,420566970
60033698,3/31/2020,270328882
60033705,3/31/2020,1022376135
60033889,3/31/2020,1876796429
60033893,3/31/2020,1223616418
60033894,3/31/2020,428685057
60033897,3/31/2020,6798571534
60033901,3/31/2020,429754380
60033905,3/31/2020,395442717
60033915,3/31/2020,339496021
60033916,3/31/2020,75251521
60033921,3/31/2020,680785005
60033922,3/31/2020,1500468366
60033953,3/31/2020,2136589811
60033954,3/31/2020,612076587
60033955,3/31/2020,483567312
60033957,3/31/2020,2630074629
60033958,3/31/2020,234473787
60033959,3/31/2020,3932614110
60033960,3/31/2020,636266444
60033961,3/31/2020,312371826
60033962,3/31/2020,976012836
60033963,3/31/2020,2543286258
60033964,3/31/2020,154851416
60033965,3/31/2020,5950280383
60033966,3/31/2020,712480803
60033967,3/31/2020,837246199
60033968,3/31/2020,52012502
60033969,3/31/2020,688386859
60033970,3/31/2020,1007721065
60033971,3/31/2020,616180026
60033972,3/31/2020,277139158
60033973,3/31/2020,173947400
60033974,3/31/2020,1475874095
60033975,3/31/2020,680755068
60033976,3/31/2020,234023507
60033977,3/31/2020,259966759
60033978,3/31/2020,65679047
60033980,3/31/2020,460121985
60033981,3/31/2020,49065000
60033982,3/31/2020,264559198
60033983,3/31/2020,1337486577
60033988,3/31/2020,39806529
60033989,3/31/2020,1946953934
60033991,3/31/2020,227030752
60033993,3/31/2020,5666681798
60033994,3/31/2020,75877484
60033995,3/31/2020,191030200
60033997,3/31/2020,1690940242
60033998,3/31/2020,2940881005
60034326,3/31/2020,1123130992
60034336,3/31/2020,1494161887
60034338,3/31/2020,586200375
60034797,3/31/2020,478734167
60034798,3/31/2020,1215301791
60034799,3/31/2020,740953524
60034806,3/31/2020,5194378341
60034808,3/31/2020,431605812
60034810,3/31/2020,4321195915
60034812,3/31/2020,231769338
60034815,3/31/2020,105734042
60034820,3/31/2020,182429603
60034822,3/31/2020,903294961
60034823,3/31/2020,618690770
60034824,3/31/2020,3258278091
60035180,3/31/2020,757350298
60035197,3/31/2020,134293367
60035216,3/31/2020,39642329
60035275,3/31/2020,242999177
60035278,3/31/2020,904891729
60035291,3/31/2020,82310418
60035296,3/31/2020,906873211
60035316,3/31/2020,453071700
60035321,3/31/2020,1289511312
60035640,3/31/2020,165724900
60035646,3/31/2020,2905682300
60035652,3/31/2020,3637630500
60035668,3/31/2020,2285030329
60035690,3/31/2020,97323865
60035708,3/31/2020,1891400100
60035718,3/31/2020,1456316400
60035720,3/31/2020,1865573200
60035750,3/31/2020,5331441600
60035802,3/31/2020,204817027
60035805,3/31/2020,115534459
60035807,3/31/2020,81863675
60036192,3/31/2020,1752364814
60036207,3/31/2020,940923133
60036220,3/31/2020,827723479
60036221,3/31/2020,28380153
60036231,3/31/2020,1267803888
60036232,3/31/2020,119366342
60036233,3/31/2020,9120807317
60036235,3/31/2020,26605518
60036237,3/31/2020,143992327
60036243,3/31/2020,32061071
60036248,3/31/2020,115785899
60036263,3/31/2020,123862482
60036266,3/31/2020,2115884536
60036267,3/31/2020,113463084
60036269,3/31/2020,3206699284
60036287,3/31/2020,857195824
60036291,3/31/2020,38673087
60036297,3/31/2020,153188837
60036300,3/31/2020,185506036
60036306,3/31/2020,675931865
60036475,3/31/2020,63640717
60036877,3/31/2020,533487539
60037109,3/31/2020,6195052529
60037111,3/31/2020,45012369
60044374,3/31/2020,141936855
60044376,3/31/2020,28922774
60044412,3/31/2020,343684051
60044424,3/31/2020,821473530
60044822,3/31/2020,603540452
60045048,3/31/2020,332977398
60045558,3/31/2020,1050517337
60045560,3/31/2020,56695177
60045632,3/31/2020,1190743068
60045700,3/31/2020,1245535354
60045860,3/31/2020,91036208
60046033,3/31/2020,187391491
60046518,3/31/2020,442558758
60049333,3/31/2020,2318627052
60049336,3/31/2020,256362247
60049338,3/31/2020,426024552
60049349,3/31/2020,66567200
60049350,3/31/2020,3131289500
60049351,3/31/2020,1430284000
60049352,3/31/2020,842982100
60049353,3/31/2020,182149500
60049357,3/31/2020,1352188700
60049366,3/31/2020,658210978
60049409,3/31/2020,2816034798
60050418,3/31/2020,16285081
60050763,3/31/2020,39442079
60050765,3/31/2020,224015528
60050768,3/31/2020,63782719
60051517,3/31/2020,64440201
60052244,3/31/2020,2924834566
60052246,3/31/2020,750932368
60052277,3/31/2020,84327271
60052360,3/31/2020,576570362
60052384,3/31/2020,4027966746
60052385,3/31/2020,576794573
60052390,3/31/2020,1482000159
60052527,3/31/2020,208604748
60052673,3/31/2020,9985524915
60052703,3/31/2020,3568955605
60052705,3/31/2020,1400721167
60052817,3/31/2020,98469604
60052823,3/31/2020,2413094131
60053008,3/31/2020,1578473592
60053026,3/31/2020,1427980100
60053087,3/31/2020,3197610449
60053100,3/31/2020,491521508
60053353,3/31/2020,15446246299
60054121,3/31/2020,242671837
60056108,3/31/2020,5211121446
60056149,3/31/2020,1141215836
60056151,3/31/2020,1003427701
60056156,3/31/2020,6014093007
60056175,3/31/2020,75716251
60056194,3/31/2020,5275585042
60056746,3/31/2020,452851636
60056773,3/31/2020,799072705
60057307,3/31/2020,20800463
60057369,3/31/2020,114607752
60057684,3/31/2020,34115466
60057696,3/31/2020,69860456
60057700,3/31/2020,148353435
60057708,3/31/2020,71503622
60057716,3/31/2020,537137937
60057760,3/31/2020,169563834
60057838,3/31/2020,128704558
60057899,3/31/2020,472623316
60057903,3/31/2020,2211832463
60058326,3/31/2020,33058834
60058336,3/31/2020,138831937
60058344,3/31/2020,180255512
60058345,3/31/2020,139597756
60058346,3/31/2020,153374077
60058487,3/31/2020,107767694
60058600,3/31/2020,42641862
60059015,3/31/2020,1580633153
60059017,3/31/2020,1112452143
60059437,3/31/2020,12750736
60059849,3/31/2020,82380329
60059853,3/31/2020,113571797
60059868,3/31/2020,1405750456
60059951,3/31/2020,591989287
60059956,3/31/2020,294056878
60060101,3/31/2020,171978346
60060103,3/31/2020,464314016
60060109,3/31/2020,232391298
60063118,3/31/2020,570473432
60063617,3/31/2020,349364993
60063626,3/31/2020,93835300
60063627,3/31/2020,401671252
60063754,3/31/2020,135517895
60063766,3/31/2020,457884100
